tid,tournament_name,start_date,month,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks,notes
liga-2x2-presencial-s2-e3,,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Quandrix Unlimited,Quandrix Quântica,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,Quandrix Unlimited,Quandrix Quântica,Quandrix Unlimited,Quantum Quandrix,Secrets of Strixhaven,Commander 2021 - Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e3,,,,Oscar & Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Endless Punishment,Veloci-E-Rápido,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Endless Punishment,Veloci-E-Rápido,Endless Punishment,Veloci-Ramp-Tor,Duskmourn: House of Horror,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Murilo Oyafuso & Arthur Castanhari,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Murilo Oyafuso,Arthur Castanhari,Quandrix Unlimited,Silverquill Influence,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Quandrix Unlimited,Silverquill Influence,Quandrix Unlimited,Silverquill Influence,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Witherbloom Pestilence,World Shaper,https://moxfield.com/decks/AfG94iTx-UeG0L1wvTfSug,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,Witherbloom Pestilence,World Shaper,Witherbloom Pestilence,World Shaper,Secrets of Strixhaven,Edge of Eternities,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Matheus & Beck,Beck & Matheus,beck & matheus,Matheus,Beck,Domínio das Fadinas,Içar Velas,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Domínio das Fadinas,Içar Velas,Fae Dominion,Ahoy Mateys,Wilds of Eldraine,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Mishra's Burnished Banner,Veloci-E-Rápido,https://moxfield.com/decks/cVYq14CAiU-CwDR0rmdQkw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Mishra's Burnished Banner,Veloci-E-Rápido,Mishra's Burnished Banner,Veloci-Ramp-Tor,The Brothers' War,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Fúria Dracônica,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/P1mqDaduQ02OuUWm_8rb4Q,Sabedoria Eterna,Fúria Dracônica,Timeless Wisdom,Draconic Rage,Commander 2020 - Ikoria,Dungeons and Dragons: Adventures in the Forgotten Realms,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e4,,,,Oscar & Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Witherbloom Pestilence,Veloci-E-Rápido,https://moxfield.com/decks/AfG94iTx-UeG0L1wvTfSug,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Witherbloom Pestilence,Veloci-E-Rápido,Witherbloom Pestilence,Veloci-Ramp-Tor,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,André & Matheus,André & Matheus,andre & matheus,André,Matheus,Quandrix Unlimited,Geração de Letalidade,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/rnkRQ7yt1EKD4pSVBEQX7w,Quandrix Unlimited,Geração de Letalidade,Quandrix Unlimited,Breed Lethality,Secrets of Strixhaven,Commander 2016,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Murilo & Arthur,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Murilo Oyafuso,Arthur Castanhari,Silverquill Influence,Turtle Power!,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Silverquill Influence,Turtle Power!,Silverquill Influence,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,normalizacao manual de nomes
liga-2x2-presencial-s2-e5,,,,Banshee & Ruanito,Banshee & Ruanito,banshee & ruanito,Banshee,Ruanito,Prismari Artistry,Turtle Power!,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Prismari Artistry,Turtle Power!,Prismari Artistry,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Beck & Gus,Beck & Gus,beck & gus,Beck,Gus,Mortos-Vivos Desenfreados,Içar Velas,https://moxfield.com/decks/3kHIg4HG_U29DRdIPiF7ww,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Mortos-Vivos Desenfreados,Içar Velas,Undeade Unleashed,Ahoy Mateys,Innistrad: Midnight Hunt,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Zangalli & Clausius,Clausius & Zangalli,clausius & zangalli,Zangalli,Clausius,Exploradores das Profundezas,Prismari Artistry,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Exploradores das Profundezas,Prismari Artistry,Explorers of the Deep,Prismari Artistry,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Quandrix Unlimited,Lorehold Spirit,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Quandrix Unlimited,Lorehold Spirit,Quandrix Unlimited,Lorehold Spirit,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Scions & Spellcraft,Veloci-E-Rápido,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Scions & Spellcraft,Veloci-E-Rápido,Scions & Spellcraft,Veloci-Ramp-Tor,Final Fantasy,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Counter Blitz,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Sabedoria Eterna,Counter Blitz,Timeless Wisdom,Counter Blitz,Commander 2020 - Ikoria,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e5,,,,Rogério & Nathan,Nathan & Rogério,nathan & rogerio,Rogério,Nathan,Içar Velas,Lorehold Spirit,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Içar Velas,Lorehold Spirit,Ahoy Mateys,Lorehold Spirit,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Andre & Matheus,André & Matheus,andre & matheus,André,Matheus,Urza's Iron Alliance,Ataque Surpresa,https://moxfield.com/decks/DZiH6rz0tEq2SnaqbKt1CQ,https://moxfield.com/decks/RzsmVOnyREuqPhNrhrA-ow,Urza's Iron Alliance,Ataque Surpresa,Urza's Iron Alliance,Sneak Attack,The Brothers' War,Zendikar Rising,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Arthur & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Counter Blitz,Silverquill Influence,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Counter Blitz,Silverquill Influence,Counter Blitz,Silverquill Influence,Final Fantasy,Secrets of Strixhaven,manual,0,0,normalizacao manual de nomes
liga-2x2-presencial-s2-e6,,,,Arthur & Oyafuso / Counter blitz & Silverquill influence,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Counter Blitz,Silverquill Influence,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Counter Blitz,Silverquill Influence,Counter Blitz,Silverquill Influence,Final Fantasy,Secrets of Strixhaven,manual,0,0,normalizacao manual de nomes
liga-2x2-presencial-s2-e6,,,,Martin & Banshee,Banshee & Martin,banshee & martin,Martin,Banshee,Lorehold Spirit,Turtle Power!,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Berka & Du,Berka & Du,berka & du,Berka,Du,Endless Punishment,Silverquill Influence,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Endless Punishment,Silverquill Influence,Endless Punishment,Silverquill Influence,Duskmourn: House of Horror,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Nathan & Coelho,Coelho & Nathan,coelho & nathan,Nathan,Coelho,Içar Velas,Scions & Spellcraft,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Içar Velas,Scions & Spellcraft,Ahoy Mateys,Scions & Spellcraft,The Lost Caverns of Ixalan,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Gustavo Dias & Luciano,Gustavo Dias & Luciano,gustavo dias & luciano,Gustavo Dias,Luciano,Quandrix Unlimited,Prismari Artistry,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Quandrix Unlimited,Prismari Artistry,Quandrix Unlimited,Prismari Artistry,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Melk & Sônia,Melk & Sônia,melk & sonia,Melk,Sônia,Tricky Terrain,Veloci-E-Rápido,https://moxfield.com/decks/oZAUJUI4OESC2r8Yz9hhRw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Tricky Terrain,Veloci-E-Rápido,Tricky Terrain,Veloci-Ramp-Tor,Modern Horizons 3,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e6,,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Conselho Élfico,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/oP3tmn8muEKNYSWn3KHhDw,Sabedoria Eterna,Conselho Élfico,Timeless Wisdom,Elven Council,Commander 2020 - Ikoria,The Lord Of The Rings: Tales Of Middle-Earth,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Matheus & André,André & Matheus,andre & matheus,Matheus,André,Domínio das Fadinas,Urza's Iron Alliance,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/DZiH6rz0tEq2SnaqbKt1CQ,Domínio das Fadinas,Urza's Iron Alliance,Fae Dominion,Urza's Iron Alliance,Wilds of Eldraine,The Brothers' War,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Lorehold Spirit,World Shaper,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,Lorehold Spirit,World Shaper,Lorehold Spirit,World Shaper,Secrets of Strixhaven,Edge of Eternities,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Zangalli & Banshee,Banshee & Zangalli,banshee & zangalli,Zangalli,Banshee,Veloci-E-Rápido,Silverquill Influence,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Veloci-E-Rápido,Silverquill Influence,Veloci-Ramp-Tor,Silverquill Influence,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Beck & Ricardo,Beck & Ricardo,beck & ricardo,Beck,Ricardo,Içar Velas,Counter Blitz,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Içar Velas,Counter Blitz,Ahoy Mateys,Counter Blitz,The Lost Caverns of Ixalan,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,João & Hermann,Hermann & João,hermann & joao,João,Hermann,,,,,,,,,,,manual,0,1,importado de planilha
liga-2x2-presencial-s2-e7,,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Revival Trance,Lorehold Spirit,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Revival Trance,Lorehold Spirit,Revival Trance,Lorehold Spirit,Final Fantasy,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Theo & Leonardo,Leonardo & Theo,leonardo & theo,Theo,Leonardo,Virtude e Valor,Lorehold Spirit,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Virtude e Valor,Lorehold Spirit,Virtue and Valor,Lorehold Spirit,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Nathalia & Lily,Lily & Nathalia,lily & nathalia,Nathalia,Lily,Revival Trance,Sultai Arisen,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/puUUlzKNckGa-UnaRQSbxw,Revival Trance,Sultai Arisen,Revival Trance,Sultai Arisen,Final Fantasy,Tarkir Dragonstorm,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Lucas & Luiz Rodrigues,Lucas & Luiz Rodrigues,lucas & luiz rodrigues,Lucas,Luiz Rodrigues,World Shaper,Creative Energy,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,World Shaper,Creative Energy,World Shaper,Creative Energy,Edge of Eternities,Modern Horizons 3,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Pietro & Luiz Henrique,Luiz Henrique & Pietro,luiz henrique & pietro,Pietro,Luiz Henrique,Cavaleiros de Rohan,Temur Roar,https://moxfield.com/decks/hi-cA6GBykKPYJ9xW0g_KQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Cavaleiros de Rohan,Temur Roar,Riders of Rohan,Temur Roar,The Lord Of The Rings: Tales Of Middle-Earth,Tarkir Dragonstorm,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Maelstrom Arcano,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Sabedoria Eterna,Maelstrom Arcano,Timeless Wisdom,Arcane Maelstrom,Commander 2020 - Ikoria,Commander 2020 - Ikoria,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e7,,,,Nathan & Rogério,Nathan & Rogério,nathan & rogerio,Nathan,Rogério,Turtle Power!,Counter Blitz,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Turtle Power!,Counter Blitz,Turtle Power!,Counter Blitz,Teenage Mutant Ninja Turtles,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,André & Zangalli,André & Zangalli,andre & zangalli,André,Zangalli,Quandrix Unlimited,Virtude e Valor,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Quandrix Unlimited,Virtude e Valor,Quandrix Unlimited,Virtue and Valor,Secrets of Strixhaven,Wilds of Eldraine,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Virtude e Valor,Silverquill Influence,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Virtude e Valor,Silverquill Influence,Virtue and Valor,Silverquill Influence,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Rogério & Beck,Beck & Rogério,beck & rogerio,Rogério,Beck,Turtle Power!,Içar Velas,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Turtle Power!,Içar Velas,Turtle Power!,Ahoy Mateys,Teenage Mutant Ninja Turtles,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Kit & Gustavo,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Carlos Kit,Gustavo Dias,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,https://moxfield.com/decks/Q3Wn5qhG0UWFaGIYEpmRjQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Secret Lair Commander Deck,Tarkir Dragonstorm,manual,0,0,normalizacao manual de nomes
liga-2x2-presencial-s2-e8,,,,Johann & Matheus,Johann & Matheus,johann & matheus,Johann,Matheus,Dinastias Necron,Ameaça Mutante,https://moxfield.com/decks/zKKMeZv9mkGJtotwFAmqIg,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Dinastias Necron,Ameaça Mutante,Necron Dynasties,Mutant Menace,Warhammer 40.000,Fallout,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Turtle Power!,Lorehold Spirit,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Turtle Power!,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Teenage Mutant Ninja Turtles,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e8,,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Revenant Recon,Jump Scare!,https://moxfield.com/decks/gjSSgKyWEEWxZ-6n1azr3w,https://moxfield.com/decks/XzGgdXc-TE-qFr4lzmGl6Q,Revenant Recon,Jump Scare!,Revenant Recon,Jump Scare!,Murders at Karlov Manor,Duskmourn: House of Horror,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Zangalli & André,André & Zangalli,andre & zangalli,Zangalli,André,Endless Punishment,Quandrix Unlimited,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,Endless Punishment,Quandrix Unlimited,Endless Punishment,Quandrix Unlimited,Duskmourn: House of Horror,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Conflito Aberto,Silverquill Influence,https://moxfield.com/decks/x4ZHwrqgN0qOauhiAGD7xw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Conflito Aberto,Silverquill Influence,Open Hostility,Silverquill Influence,Commander 2016,Secrets of Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Wakanda Forever,Doom Prevails,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/Jg16IgdT80G3KgLz0vI23g,Wakanda Forever,Doom Prevails,Wakanda Forever,Doom Prevails,Marvel Super Heroes,Marvel Super Heroes,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Everton Grochoski & Gabriel Arents,Everton Grochoski & Gabriel Arents,everton grochoski & gabriel arents,Everton Grochoski,Gabriel Arents,Avengers Assemble,Animated Army,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,Avengers Assemble,Animated Army,Avengers Assemble,Animated Army,Marvel Super Heroes,Bloomburrow,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Nobru & Kit,Kit & Nobru,kit & nobru,Nobru,Kit,Wakanda Forever,Raining Cats and Dogs,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/UvsMz3GGf0yEaGH82X59Bw,Wakanda Forever,Raining Cats and Dogs,Wakanda Forever,Raining Cats and Dogs,Marvel Super Heroes,Secret Lair Commander Deck,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Luiz & Lucas,Lucas & Luiz,lucas & luiz,Luiz,Lucas,Silverquill Influence,Exploradores das Profundezas,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,Silverquill Influence,Exploradores das Profundezas,Silverquill Influence,Explorers of the Deep,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Melk & Sônia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Maelstrom Arcano,Quandrix Quântica,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,Maelstrom Arcano,Quandrix Quântica,Arcane Maelstrom,Quantum Quandrix,Commander 2020 - Ikoria,Commander 2021 - Strixhaven,manual,0,0,importado de planilha
liga-2x2-presencial-s2-e9,,,,Vinicius & Susan,Susan & Vinicius,susan & vinicius,Vinicius,Susan,Wakanda Forever,Avengers Assemble,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,Wakanda Forever,Avengers Assemble,Wakanda Forever,Avengers Assemble,Marvel Super Heroes,Marvel Super Heroes,manual,0,0,importado de planilha
