tid,tournament_name,start_date,month,player_name,player_id,standing,points,win_rate,opp_win_rate,decklist,commanders,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks,points_official,event_rank,event_points,event_players
liga-2x2-online-s2-e2,Liga 2x2 Online S2-E2,2026-04-16,2026-04,Gustavo Dias & Reva,uoOIh0uZzl4mzJadSQ2E,9,3,0.3333333333333333,0.5555555555555555,,,Reva & Gustavo Dias,Gustavo Dias & Reva,gustavo dias & reva,Reva,Gustavo Dias,"Ave, Caesar",Temur Roar,https://moxfield.com/decks/a6xg5ghnH0C-IB5PPqTZBQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,"Ave, Caesar",Temur Roar,"Hail, Caesar",Temur Roar,Fallout,Tarkir Dragonstorm,manual,0,0,3,9.0,1.0,11.0
liga-2x2-online-s2-e2,Liga 2x2 Online S2-E2,2026-04-16,2026-04,João Marmentini & Vande,vqVSkFLMa14B0Y0okDfV,10,3,0.0,0.5,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Endless Punishment,Squirreled Away,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,Endless Punishment,Squirreled Away,Endless Punishment,Squirreled Away,Duskmourn: House of Horror,Bloomburrow,manual,0,0,3,10.0,1.0,11.0
liga-2x2-online-s2-e2,Liga 2x2 Online S2-E2,2026-04-16,2026-04,Juliano & Mateus,dfvS2rVaI1VaCpusXnKm,11,1,0.0,0.5555555555555556,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Jeskai Striker,Içar Velas,https://moxfield.com/decks/GqSQ24NIJkq-144dkab-HQ,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Jeskai Striker,Içar Velas,Jeskai Striker,Ahoy Mateys,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0,1,11.0,1.0,11.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,João Marmentini & Vande,xb9z2XQvgiW3nKuamD0S,1,7,0.6666666666666666,0.4444444444444444,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Scions & Spellcraft,Endless Punishment,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Scions & Spellcraft,Endless Punishment,Scions & Spellcraft,Endless Punishment,Final Fantasy,Duskmourn: House of Horror,manual,0,0,7,1.0,3.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Arthur Sartori & Marcos Sartori,I8V55E6jlMX0duAddSSN,2,7,0.6666666666666666,0.4062962962962963,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Festa dos Planeswalker,Scions & Spellcraft,https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Festa dos Planeswalker,Scions & Spellcraft,Planeswalker Party,Scions & Spellcraft,Commander Masters,Final Fantasy,manual,0,0,7,2.0,2.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Bells & Greowtty,o6NgKSs02T7AmXHkcqm7,3,5,0.3333333333333333,0.6285185185185185,,,Bells & Greowtty,Bells & Greowtty,bells & greowtty,Bells,Greowtty,Temur Roar,Ciência!,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/MGW4G6BLH0aqomnBukdqVg,Temur Roar,Ciência!,Temur Roar,Science!,Tarkir Dragonstorm,Fallout,manual,0,0,5,3.0,2.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Boone & Reva,sggdwX3F55jTw9H31Uqg,4,4,0.3333333333333333,0.4792592592592593,,,Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Festa dos Planeswalker,"Ave, Caesar",https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,https://moxfield.com/decks/a6xg5ghnH0C-IB5PPqTZBQ,Festa dos Planeswalker,"Ave, Caesar",Planeswalker Party,"Hail, Caesar",Commander Masters,Fallout,manual,0,0,4,4.0,2.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Borini & Vicente,CrT92zmahJfCKDy5zSE3,5,3,0.3333333333333333,0.6285185185185185,,,Borini & Vicente,Borini & Vicente,borini & vicente,Borini,Vicente,Abzan Armor,Prismari Artistry,https://moxfield.com/decks/hdTiRiY5IEyCJFL2BR8cyg,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Abzan Armor,Prismari Artistry,Abzan Armor,Prismari Artistry,Tarkir Dragonstorm,Secrets of Strixhaven,manual,0,0,3,5.0,1.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Juliano & Mateus,Kod4aRfvWZ22tvoAl2Je,6,2,0.0,0.40518518518518526,,,Mateus & Juliano,Juliano & Mateus,juliano & mateus,Mateus,Juliano,Içar Velas,Jeskai Striker,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/GqSQ24NIJkq-144dkab-HQ,Içar Velas,Jeskai Striker,Ahoy Mateys,Jeskai Striker,The Lost Caverns of Ixalan,Tarkir Dragonstorm,manual,0,0,2,6.0,1.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Bauer & Gustavo Dias,HQJmew1lN4qczAFCXc48,7,2,0.0,0.36925925925925923,,,Gustavo Dias & Bauer,Bauer & Gustavo Dias,bauer & gustavo dias,Gustavo Dias,Bauer,Squirreled Away,Scions & Spellcraft,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Squirreled Away,Scions & Spellcraft,Squirreled Away,Scions & Spellcraft,Bloomburrow,Final Fantasy,manual,0,0,2,7.0,1.0,8.0
liga-2x2-online-s2-e3,Liga 2x2 Online S2-E3,2026-04-30,2026-04,Carlos & Cássio,nd8KBDAcrrdYMjzhcK1a,8,1,0.0,0.5174074074074074,,,Cássio & Carlos,Carlos & Cássio,carlos & cassio,Cássio,Carlos,Animated Army,Saída do Exílio,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/KxwR1gan906BkACQCgMZHg,Animated Army,Saída do Exílio,Animated Army,Exit from Exile,Bloomburrow,Commander Legends: Battle for Baldur's Gate,manual,0,0,1,8.0,1.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Carlos & Cássio,4YOAlIOdJs413ZUxzWUE,1,9,1.0,0.4444444444444444,,,Cássio & Carlos,Carlos & Cássio,carlos & cassio,Cássio,Carlos,Animated Army,Squirreled Away,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,Animated Army,Squirreled Away,Animated Army,Squirreled Away,Bloomburrow,Bloomburrow,manual,0,0,9,1.0,3.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Arthur Sartori & Marcos Sartori,5H22KtFrycpvziBSY2PJ,2,6,0.6666666666666666,0.6666666666666666,,,Marcos Sartori & Arthur Sartori,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Festa dos Planeswalker,Scions & Spellcraft,https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Festa dos Planeswalker,Scions & Spellcraft,Planeswalker Party,Scions & Spellcraft,Commander Masters,Final Fantasy,manual,0,0,6,2.0,2.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Jorel & Martin,sCSBgilzOb8wrd53CkBx,3,6,0.6666666666666666,0.5555555555555555,,,Martin & Jorel,Jorel & Martin,jorel & martin,Martin,Jorel,Lorehold Spirit,Quandrix Unlimited,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,Lorehold Spirit,Quandrix Unlimited,Lorehold Spirit,Quandrix Unlimited,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,6,3.0,2.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Bells & Greowtty,QtDrsWsB43AdMv90nqN8,4,6,0.6666666666666666,0.4433333333333333,,,Bells & Greowty,Bells & Greowtty,bells & greowtty,Bells,Greowtty,Quandrix Unlimited,Maelstrom Arcano,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Quandrix Unlimited,Maelstrom Arcano,Quandrix Unlimited,Arcane Maelstrom,Secrets of Strixhaven,Commander 2020 - Ikoria,manual,0,0,6,4.0,2.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Boone & Reva,id2atwiYn3CKnyYe1dEu,5,3,0.3333333333333333,0.6666666666666666,,,Boone & Reva,Boone & Reva,boone & reva,Boone,Reva,Içar Velas,"Ave, Caesar",https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/a6xg5ghnH0C-IB5PPqTZBQ,Içar Velas,"Ave, Caesar",Ahoy Mateys,"Hail, Caesar",The Lost Caverns of Ixalan,Fallout,manual,0,0,3,5.0,1.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Bauer & Langa,QZ89wxBLstENHnhqxDMC,6,3,0.3333333333333333,0.6655555555555556,,,Bauer & Langa,Bauer & Langa,bauer & langa,Bauer,Langa,Festa dos Planeswalker,Içar Velas,https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Festa dos Planeswalker,Içar Velas,Planeswalker Party,Ahoy Mateys,Commander Masters,The Lost Caverns of Ixalan,manual,0,0,3,6.0,1.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,João Marmentini & Vande,R75rZAqaX2zsbRh9NzVw,7,3,0.3333333333333333,0.44333333333333336,,,Vande & João Marmentini,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Virtude e Valor,Silverquill Influence,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Virtude e Valor,Silverquill Influence,Virtue and Valor,Silverquill Influence,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0,3,7.0,1.0,8.0
liga-2x2-online-s2-e4,Liga 2x2 Online S2-E4,2026-05-14,2026-05,Borini & Vicente,sN3sDxxpkkeocqa9Xkio,8,0,0.0,0.4444444444444444,,,Borini & Vicente,Borini & Vicente,borini & vicente,Borini,Vicente,Lorehold Spirit,Silverquill Influence,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Lorehold Spirit,Silverquill Influence,Lorehold Spirit,Silverquill Influence,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,0,8.0,1.0,8.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Arthur Sartori & Marcos Sartori,1atcQv9NkUeLX7C9UOCh,1,9,1.0,0.4803703703703704,,,Marcos Sartori & Arthur Sartori // Planeswalkers party & Scion's and spellcraft,Arthur Sartori & Marcos Sartori,arthur sartori & marcos sartori,Marcos Sartori,Arthur Sartori,Festa dos Planeswalker,Scions & Spellcraft,https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Festa dos Planeswalker,Scions & Spellcraft,Planeswalker Party,Scions & Spellcraft,Commander Masters,Final Fantasy,manual,0,0,9,1.0,3.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,João Marmentini & Vande,wjaO6tNYxV9IRWUD9kHW,2,7,0.6666666666666666,0.44333333333333336,,,Vande & João Marmentini // Endless Punishment & Scions and Spellcraft,João Marmentini & Vande,joao marmentini & vande,Vande,João Marmentini,Scions & Spellcraft,Endless Punishment,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,Scions & Spellcraft,Endless Punishment,Scions & Spellcraft,Endless Punishment,Final Fantasy,Duskmourn: House of Horror,manual,0,0,7,2.0,2.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Guilherme & Vicente,fdzD7AE16ILvLTLxVZf1,3,6,0.6666666666666666,0.6666666666666666,,,Vicente & Guilherme // Forces of the Imperium & Dance of the Elements,Guilherme & Vicente,guilherme & vicente,Vicente,Guilherme,Forças do Império,Dance of the Elements,https://moxfield.com/decks/vBgNOCq5CUWU3B4c5m8gXA,https://moxfield.com/decks/Z9GXwZyiKkOfR3O5m1rEkw,Forças do Império,Dance of the Elements,Forces of the Imperium,Dance of the Elements,Warhammer 40.000,Lorwyn Eclipsed,manual,0,0,6,3.0,2.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Crothen & Erick,uTIXx4IHKzf4QEpA9fXy,4,6,0.6666666666666666,0.4803703703703704,,,Erick & Crothen // Endless Punishment & Blight Curse,Crothen & Erick,crothen & erick,Erick,Crothen,Endless Punishment,Blight Curse,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,Endless Punishment,Blight Curse,Endless Punishment,Blight Curse,Duskmourn: House of Horror,Lorwyn Eclipsed,manual,0,0,6,4.0,2.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Bells & Greowtty,au9Ig4YwXBMV8ZeV4tVN,5,6,0.6666666666666666,0.4433333333333333,,,Greowtty & Bells // master of evil & virtue and valor,Bells & Greowtty,bells & greowtty,Greowtty,Bells,Virtude e Valor,Masters of Evil,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/9i25pXMDhES76C-1-gBZKA,Virtude e Valor,Masters of Evil,Virtue and Valor,Masters of Evil,Wilds of Eldraine,Doctor Who,manual,0,0,6,5.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Carlos & Cássio,0AJe1evsueT2dORXkLlv,6,4,0.3333333333333333,0.5925925925925926,,,Cássio & Carlos// Animated Army e Squirreled Away,Carlos & Cássio,carlos & cassio,Cássio,Carlos,Animated Army,Squirreled Away,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,Animated Army,Squirreled Away,Animated Army,Squirreled Away,Bloomburrow,Bloomburrow,manual,0,0,4,6.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Jorel & Martin,JziGWoSfHhaqxStE7HDL,7,4,0.3333333333333333,0.36925925925925923,,,Jorel & Martin / Turtle Power & Lorehold Spirit,Jorel & Martin,jorel & martin,Jorel,Martin,Turtle Power!,Lorehold Spirit,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Turtle Power!,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Teenage Mutant Ninja Turtles,Secrets of Strixhaven,manual,0,0,4,7.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Daniel & Rodrigo,P22EYCgCIE91BE9JByIG,8,3,0.3333333333333333,0.5555555555555555,,,Rodrigo & Daniel // Riders of Rohan & Creative Energy,Daniel & Rodrigo,daniel & rodrigo,Rodrigo,Daniel,Cavaleiros de Rohan,Creative Energy,https://moxfield.com/decks/hi-cA6GBykKPYJ9xW0g_KQ,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,Cavaleiros de Rohan,Creative Energy,Riders of Rohan,Creative Energy,The Lord Of The Rings: Tales Of Middle-Earth,Modern Horizons 3,manual,0,0,3,8.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Reva & Samuel,uU0teU1BbSoiiwYl3DGJ,9,3,0.3333333333333333,0.5185185185185185,,,Samuel Maia & Reva// Prismari Artistry & Hail Caesar,Reva & Samuel,reva & samuel,Samuel,Reva,Prismari Artistry,"Ave, Caesar",https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,https://moxfield.com/decks/a6xg5ghnH0C-IB5PPqTZBQ,Prismari Artistry,"Ave, Caesar",Prismari Artistry,"Hail, Caesar",Secrets of Strixhaven,Fallout,parsed,0,0,3,9.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Bauer & Gustavo Dias,qukqq03EOs21DXqcLsNk,10,3,0.3333333333333333,0.4803703703703704,,,Bauer & Gustavo Dias // Corrupting Influence & Quandrix Unlimited //,Bauer & Gustavo Dias,bauer & gustavo dias,Bauer,Gustavo Dias,Influência Corruptora,Quandrix Unlimited,https://moxfield.com/decks/wRdT-auSDE6XcMJPM0aHDA,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,Influência Corruptora,Quandrix Unlimited,Corrupting Influence,Quandrix Unlimited,Phyrexia: All Will Be One,Secrets of Strixhaven,manual,0,0,3,10.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Felipe & Pinho,wPcnMZiYa5RYwOn0mCKV,11,1,0.0,0.7407407407407408,,,Pinho & Felipe//Tricky Terrain & Counter Blitz,Felipe & Pinho,felipe & pinho,Pinho,Felipe,Tricky Terrain,Counter Blitz,https://moxfield.com/decks/oZAUJUI4OESC2r8Yz9hhRw,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Tricky Terrain,Counter Blitz,Tricky Terrain,Counter Blitz,Modern Horizons 3,Final Fantasy,manual,0,0,1,11.0,1.0,12.0
liga-2x2-online-s2-e5,Liga 2x2 Online S2-E5,2026-05-28,2026-05,Marcelo F. & Renan,I1xd9vCpZvHcswGRpGxc,12,0,0.0,0.5555555555555555,,,Marcelo F. & Renan // Lorehold Spirit & Ahoy Mateys,Marcelo F. & Renan,marcelo f & renan,Marcelo F.,Renan,Lorehold Spirit,Içar Velas,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Lorehold Spirit,Içar Velas,Lorehold Spirit,Ahoy Mateys,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0,0,12.0,1.0,12.0
